1;coastal_bunker;2806.00;9.57;817.00;1.25;0
1;coastal_bunker;2796.00;9.62;874.00;-2.03;0
1;coastal_bunker;2757.00;9.80;845.00;-3.14;0
1;coastal_bunker;2688.00;9.80;795.00;-2.68;0
1;coastal_bunker;2701.00;10.00;736.00;-4.55;0
1;coastal_bunker;2796.00;9.62;804.00;0.67;0
1;coastal_bunker;2852.00;9.90;908.00;1.57;0
1;coastal_bunker;2853.00;9.90;883.00;1.11;0
1;coastal_bunker;2710.00;9.50;755.00;0.59;0
1;coastal_bunker;2779.00;9.80;791.00;-3.93;0
1;coastal_bunker;2696.00;9.80;777.00;-1.89;0
1;coastal_bunker;2812.00;9.50;823.00;-3.93;0
1;coastal_bunker;2774.00;9.50;781.00;1.11;0
1;coastal_bunker;2694.00;9.50;759.00;-1.57;0
1;coastal_bunker;2771.00;9.85;848.00;-3.34;0
1;coastal_bunker;2776.00;9.62;860.00;-1.57;0
1;coastal_bunker;2852.00;9.95;917.00;-3.14;0
1;coastal_bunker;2778.00;9.57;890.00;-3.93;0
1;coastal_bunker;2858.00;10.00;920.00;-4.25;0
1;coastal_bunker;2718.00;9.80;808.00;-3.46;0
1;coastal_bunker;2772.00;9.80;792.00;-3.93;0
1;coastal_bunker;2687.00;9.80;772.00;-3.93;0
1;coastal_bunker;2776.00;9.57;882.00;-1.89;0
1;coastal_bunker;2825.00;9.95;861.00;0.46;0
1;coastal_bunker;2790.00;9.80;864.00;-2.50;0
1;coastal_bunker;2781.00;9.50;857.00;-2.82;0
1;coastal_bunker;2778.00;9.85;864.00;1.25;0
1;coastal_bunker;2778.00;9.80;801.00;0.67;0
1;coastal_bunker;2843.00;9.50;869.00;1.41;0
1;coastal_bunker;2836.00;9.62;899.00;-2.52;0
1;coastal_bunker;2808.00;9.90;838.00;0.98;0
1;coastal_bunker;2831.00;9.62;895.00;-2.90;0
1;coastal_bunker;2833.00;9.80;914.00;-1.57;0
1;coastal_bunker;2722.00;9.62;808.00;-0.54;0
1;coastal_bunker;2830.00;9.50;862.00;0.79;0
1;coastal_bunker;2736.00;9.85;843.00;-3.93;0
1;coastal_bunker;2823.00;9.57;909.00;-1.57;0
1;coastal_bunker;2701.00;9.62;785.00;-1.25;0
1;coastal_bunker;2706.00;9.80;805.00;-2.68;0
1;coastal_bunker;2719.00;9.50;835.00;-0.79;0
1;coastal_bunker;2725.00;9.57;803.00;-1.21;0
1;coastal_bunker;2811.00;9.90;882.00;-3.14;0
1;coastal_bunker;2856.00;9.62;901.00;-3.66;0
1;coastal_bunker;2823.00;9.68;889.00;-2.36;0
1;coastal_bunker;2729.00;9.57;832.00;-1.19;0
1;coastal_bunker;2772.00;9.57;796.00;1.30;0
1;coastal_bunker;2745.00;9.90;842.00;-3.14;0
1;coastal_bunker;2724.00;9.85;802.00;-2.72;0
1;dockyard;2765.00;9.90;858.00;1.57;0
1;anti_air_building;2764.00;10.10;803.00;5.96;0
1;anti_air_building;2696.00;10.00;794.00;3.80;0
1;anti_air_building;2700.00;10.00;780.00;5.00;0
1;synthetic_refinery;2799.00;10.12;859.00;2.84;0
1;fuel_silo;2776.00;9.90;878.00;4.40;0
1;radar_station;2773.00;9.95;827.00;2.78;0
1;rocket_site;2802.00;9.95;832.00;3.45;0
1;nuclear_reactor;2716.00;10.23;790.00;1.29;0
4;arms_factory;3345.00;10.60;645.00;2.09;0
4;arms_factory;3368.00;10.30;621.00;4.76;0
4;arms_factory;3384.00;10.25;652.00;0.03;0
4;arms_factory;3360.00;10.25;609.00;2.70;0
4;arms_factory;3352.00;10.60;652.00;0.53;0
4;arms_factory;3334.00;10.30;637.00;1.74;0
4;industrial_complex;3338.00;10.40;611.00;4.76;0
4;industrial_complex;3384.00;10.75;639.00;1.14;0
4;industrial_complex;3415.00;10.38;681.00;3.81;0
4;industrial_complex;3342.00;11.20;705.00;1.65;0
4;industrial_complex;3376.00;10.05;668.00;3.20;0
4;industrial_complex;3402.00;10.48;652.00;5.87;0
4;air_base;3455.00;10.00;680.00;2.26;0
4;supply_node;3373.00;10.18;670.00;1.82;0
4;supply_node;3420.00;10.40;683.00;3.29;0
4;supply_node;3333.00;10.30;614.00;6.23;0
4;supply_node;3441.00;10.07;702.00;3.99;0
4;supply_node;3409.00;10.23;646.00;5.47;0
4;supply_node;3404.00;10.32;660.00;2.12;0
4;supply_node;3400.00;10.35;690.00;4.71;0
4;supply_node;3435.00;10.20;683.00;1.36;0
4;supply_node;3368.00;10.80;640.00;4.29;0
4;supply_node;3364.00;10.43;619.00;0.59;0
4;supply_node;3340.00;10.50;658.00;3.53;0
4;supply_node;3358.00;10.50;665.00;5.01;0
4;supply_node;3355.00;10.88;697.00;2.76;0
4;supply_node;3344.00;11.10;674.00;5.70;0
4;supply_node;3395.00;10.40;628.00;0.90;0
4;supply_node;3351.00;11.25;709.00;4.94;0
4;supply_node;3370.00;10.15;655.00;0.13;0
4;supply_node;3353.00;10.70;634.00;3.07;0
4;supply_node;3435.00;10.20;669.00;5.65;0
4;supply_node;3350.00;10.38;617.00;2.31;0
4;supply_node;3358.00;10.90;682.00;5.24;0
4;supply_node;3393.00;10.40;642.00;1.55;0
4;supply_node;3382.00;10.60;690.00;4.48;0
4;supply_node;3429.00;10.30;699.00;5.96;0
4;supply_node;3417.00;10.20;667.00;3.71;0
4;supply_node;3371.00;11.35;700.00;0.37;0
4;supply_node;3390.00;10.05;658.00;1.85;0
4;supply_node;3354.00;10.20;602.00;4.78;0
4;supply_node;3405.00;11.00;702.00;1.08;0
4;supply_node;3393.00;10.85;700.00;4.02;0
4;supply_node;3451.00;10.00;700.00;0.67;0
4;supply_node;3343.00;10.80;698.00;3.25;0
4;supply_node;3417.00;10.70;697.00;6.20;0
4;supply_node;3446.00;10.20;690.00;1.39;0
4;supply_node;3337.00;11.05;687.00;5.43;0
4;supply_node;3371.00;10.70;685.00;2.08;0
4;supply_node;3453.00;10.10;680.00;3.56;0
4;supply_node;3389.00;10.25;681.00;1.32;0
4;supply_node;3406.00;10.43;679.00;2.80;0
4;supply_node;3446.00;10.10;674.00;5.73;0
4;supply_node;3396.00;10.12;672.00;3.49;0
4;supply_node;3425.00;10.03;661.00;4.97;0
4;supply_node;3355.00;10.70;652.00;1.62;0
4;supply_node;3380.00;10.43;648.00;4.20;0
4;supply_node;3420.00;10.20;647.00;0.86;0
4;supply_node;3340.00;10.40;645.00;3.80;0
4;supply_node;3381.00;10.45;633.00;0.09;0
4;supply_node;3336.00;10.30;631.00;3.03;0
4;supply_node;3377.00;9.95;622.00;4.51;0
4;supply_node;3403.00;10.15;620.00;2.27;0
4;supply_node;3367.00;10.03;608.00;3.74;0
4;supply_node;3339.00;10.10;602.00;0.40;0
4;supply_node;3368.00;10.00;600.00;4.44;0
4;naval_base;3452.00;9.68;675.00;0.64;7700
4;naval_base;3456.00;10.00;682.00;1.25;7586
4;naval_base;3409.00;9.50;639.00;0.17;7700
4;naval_base;3454.00;9.80;698.00;1.57;7586
4;naval_base;3381.00;9.50;621.00;0.98;7604
4;naval_base;3400.00;9.50;617.00;0.32;7604
4;naval_base;3428.00;9.90;661.00;1.11;7700
4;naval_base;3371.00;10.00;608.00;1.25;7604
4;naval_base;3354.00;10.05;597.00;0.79;7604
4;naval_base;3442.00;9.62;664.00;0.59;7700
4;naval_base;3335.00;9.73;596.00;-0.64;7468
4;naval_base;3404.00;9.50;632.00;-4.15;7700
4;naval_base;3368.00;9.73;598.00;1.57;7604
4;naval_base;3325.00;9.50;605.00;-0.66;8011
4;naval_base;3423.00;10.03;643.00;0.64;7700
4;naval_base;3400.00;10.07;638.00;1.11;7700
4;naval_base;3452.00;9.90;690.00;1.57;7586
4;bunker;3355.00;10.70;663.00;0.47;0
4;bunker;3406.00;10.50;670.00;3.14;0
4;bunker;3441.00;10.18;697.00;4.69;0
4;bunker;3406.00;10.95;707.00;2.53;0
4;bunker;3329.00;10.10;629.00;5.20;0
4;bunker;3401.00;10.20;627.00;1.58;0
4;bunker;3422.00;10.40;685.00;3.14;0
4;bunker;3352.00;10.65;635.00;0.98;0
4;bunker;3438.00;10.20;688.00;2.19;0
4;bunker;3339.00;10.40;647.00;0.03;0
4;bunker;3344.00;10.43;616.00;1.58;0
4;bunker;3408.00;10.50;679.00;4.25;0
4;bunker;3415.00;10.15;645.00;0.63;0
4;bunker;3388.00;10.20;679.00;3.65;0
4;bunker;3363.00;10.50;674.00;1.49;0
4;bunker;3372.00;10.70;639.00;2.70;0
4;bunker;3375.00;10.10;625.00;0.53;0
4;bunker;3385.00;10.65;637.00;2.10;0
4;bunker;3334.00;10.50;658.00;4.76;0
4;bunker;3359.00;10.93;698.00;1.14;0
4;bunker;3403.00;10.20;621.00;5.27;0
4;bunker;3352.00;11.25;710.00;5.37;0
4;bunker;3332.00;11.00;691.00;3.21;0
4;bunker;3426.00;10.48;692.00;5.87;0
4;bunker;3390.00;10.15;656.00;2.26;0
4;bunker;3344.00;10.70;666.00;5.27;0
4;bunker;3383.00;11.07;697.00;1.65;0
4;bunker;3400.00;10.30;676.00;4.32;0
4;bunker;3398.00;10.50;695.00;5.88;0
4;bunker;3402.00;10.15;644.00;3.72;0
4;bunker;3349.00;10.00;597.00;4.93;0
4;bunker;3439.00;10.20;673.00;2.76;0
4;bunker;3449.00;10.00;695.00;4.32;0
4;bunker;3371.00;10.25;674.00;2.16;0
4;bunker;3373.00;10.00;610.00;3.37;0
4;bunker;3356.00;10.70;651.00;1.21;0
4;bunker;3413.00;10.30;668.00;4.23;0
4;bunker;3334.00;10.23;609.00;5.43;0
4;bunker;3385.00;10.50;646.00;3.27;0
4;bunker;3368.00;10.80;687.00;5.94;0
4;bunker;3445.00;10.12;679.00;1.22;0
4;bunker;3451.00;10.00;695.00;3.88;0
4;bunker;3337.00;10.93;699.00;1.72;0
4;bunker;3335.00;10.07;603.00;1.82;0
4;bunker;3429.00;10.00;664.00;5.94;0
4;bunker;3358.00;10.70;624.00;2.32;0
4;bunker;3369.00;10.20;654.00;5.00;0
4;bunker;3412.00;10.80;700.00;1.73;0
4;bunker;3388.00;11.10;701.00;4.39;0
4;bunker;3452.00;10.10;683.00;2.23;0
4;bunker;3373.00;11.35;700.00;3.44;0
4;bunker;3370.00;10.00;602.00;0.17;0
4;bunker;3421.00;10.15;648.00;2.84;0
4;coastal_bunker;3454.00;9.80;701.00;1.57;0
4;coastal_bunker;3381.00;10.00;622.00;0.98;0
4;coastal_bunker;3345.00;9.73;598.00;-0.64;0
4;coastal_bunker;3329.00;9.73;604.00;-0.46;0
4;coastal_bunker;3427.00;9.95;657.00;1.11;0
4;coastal_bunker;3397.00;9.50;619.00;-0.24;0
4;coastal_bunker;3415.00;9.50;641.00;0.17;0
4;coastal_bunker;3407.00;10.03;622.00;-3.79;0
4;coastal_bunker;3457.00;9.73;681.00;1.25;0
4;coastal_bunker;3357.00;10.00;599.00;0.79;0
4;coastal_bunker;3364.00;10.00;603.00;1.25;0
4;coastal_bunker;3367.00;9.73;601.00;1.57;0
4;coastal_bunker;3449.00;9.85;668.00;0.64;0
4;coastal_bunker;3441.00;9.62;663.00;0.59;0
4;coastal_bunker;3424.00;10.00;640.00;0.64;0
4;coastal_bunker;3452.00;10.00;688.00;1.57;0
4;coastal_bunker;3401.00;10.07;637.00;1.11;0
4;dockyard;3423.00;9.50;637.00;0.64;0
4;anti_air_building;3371.00;10.20;673.00;4.97;0
4;anti_air_building;3449.00;10.00;703.00;6.18;0
4;anti_air_building;3344.00;10.20;604.00;4.01;0
4;synthetic_refinery;3410.00;10.85;700.00;5.57;0
4;fuel_silo;3369.00;10.73;683.00;1.96;0
4;radar_station;3391.00;10.15;656.00;0.24;0
4;rocket_site;3347.00;11.00;684.00;1.36;0
4;nuclear_reactor;3395.00;10.10;674.00;2.56;0
5;arms_factory;3048.00;11.35;1662.00;0.03;0
5;arms_factory;3020.00;11.00;1619.00;2.70;0
5;arms_factory;3015.00;10.40;1678.00;0.53;0
5;arms_factory;3136.00;10.48;1639.00;1.74;0
5;arms_factory;3028.00;10.43;1593.00;4.76;0
5;arms_factory;3062.00;11.00;1619.00;1.14;0
5;industrial_complex;3099.00;10.38;1593.00;3.81;0
5;industrial_complex;3037.00;10.80;1662.00;1.65;0
5;industrial_complex;3151.00;10.70;1595.00;3.20;0
5;industrial_complex;3041.00;10.12;1588.00;5.87;0
5;industrial_complex;3125.00;10.50;1639.00;2.26;0
5;industrial_complex;3063.00;10.38;1599.00;5.27;0
5;air_base;3068.00;10.90;1618.00;1.65;0
5;supply_node;3068.00;11.00;1624.00;6.23;0
5;supply_node;3061.00;11.10;1660.00;3.99;0
5;supply_node;3039.00;10.95;1681.00;5.47;0
5;supply_node;3095.00;10.50;1716.00;2.12;0
5;supply_node;3138.00;10.80;1608.00;4.71;0
5;supply_node;3108.00;10.43;1625.00;1.36;0
5;supply_node;3044.00;10.10;1588.00;4.29;0
5;supply_node;3002.00;10.18;1650.00;0.59;0
5;supply_node;3057.00;10.75;1610.00;3.53;0
5;supply_node;3115.00;10.15;1574.00;5.01;0
5;supply_node;3007.00;10.50;1630.00;2.76;0
5;supply_node;3127.00;10.30;1646.00;5.70;0
5;supply_node;3004.00;10.80;1577.00;0.90;0
